Coleta,Dia,Vaso,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7196,20371,8150,6350,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20371,7198,20372,8156,6358,20379,1
dia 13 - Soja Saudavel Vaso 1,13,1,20369,7197,20339,8169,6350,20369,1
dia 13 - Soja Saudavel Vaso 1,13,1,20369,7199,20369,8172,6354,20369,1
dia 13 - Soja Saudavel Vaso 1,13,1,20369,7198,20369,8171,6382,20369,1
dia 13 - Soja Saudavel Vaso 1,13,1,20370,7199,20371,8167,6416,20371,1
dia 13 - Soja Saudavel Vaso 1,13,1,20373,7199,20372,8156,6350,20366,1
dia 13 - Soja Saudavel Vaso 1,13,1,20366,7199,20366,8181,6365,20366,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7199,20367,8179,6355,20336,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7198,20367,8166,6372,20368,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7198,20367,8161,6358,20368,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7194,20368,8176,6348,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20366,7194,20366,8180,6360,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20357,7189,20360,8180,6348,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20366,7192,20365,8181,6338,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7199,20367,8175,6351,20368,1
dia 13 - Soja Saudavel Vaso 1,13,1,20370,7198,20368,8184,6361,20372,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7199,20372,8186,6371,20371,1
dia 13 - Soja Saudavel Vaso 1,13,1,20368,7199,20367,8183,6430,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7200,20366,8171,6360,20366,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7199,20367,8184,6358,20366,1
dia 13 - Soja Saudavel Vaso 1,13,1,20366,7191,20367,8184,6359,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7192,20366,8186,6362,20366,1
dia 13 - Soja Saudavel Vaso 1,13,1,20366,7200,20366,8180,6362,20368,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7199,20366,8173,6366,20339,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7194,20361,8189,6358,20361,1
dia 13 - Soja Saudavel Vaso 1,13,1,20360,7197,20361,8200,6349,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20331,7198,20360,8202,6353,20364,1
dia 13 - Soja Saudavel Vaso 1,13,1,20360,7193,20360,8212,6353,20361,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7198,20361,8209,6356,20336,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7199,20361,8205,6352,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20363,7191,20362,8205,6399,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7199,20361,8205,6349,20365,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7199,20360,8205,6353,20332,1
dia 13 - Soja Saudavel Vaso 1,13,1,20365,7200,20364,8189,6355,20365,1
dia 13 - Soja Saudavel Vaso 1,13,1,20356,7196,20364,8203,6368,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20362,7198,20361,8204,6401,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20362,7198,20362,8204,6359,20364,1
dia 13 - Soja Saudavel Vaso 1,13,1,20362,7195,20362,8205,6359,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7199,20361,8205,6397,20361,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7189,20330,8205,6377,20361,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7198,20362,8205,6358,20361,1
dia 13 - Soja Saudavel Vaso 1,13,1,20364,7190,20364,8202,6351,20363,1
dia 13 - Soja Saudavel Vaso 1,13,1,20365,7198,20342,8202,6380,20363,1
dia 13 - Soja Saudavel Vaso 1,13,1,20359,7194,20364,8201,6348,20363,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7199,20367,8168,6351,20333,1
dia 13 - Soja Saudavel Vaso 1,13,1,20362,7199,20362,8202,6356,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20363,7198,20364,8203,6355,20363,1
dia 13 - Soja Saudavel Vaso 1,13,1,20364,7199,20338,8203,6356,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20364,7199,20363,8208,6357,20365,1
dia 13 - Soja Saudavel Vaso 1,13,1,20362,7173,20361,8206,6355,20358,1
dia 13 - Soja Saudavel Vaso 1,13,1,20360,7199,20360,8206,6388,20360,1
dia 13 - Soja Saudavel Vaso 1,13,1,20359,7198,20360,8207,6350,20360,1
dia 13 - Soja Saudavel Vaso 1,13,1,20358,7199,20358,8208,6375,20359,1
dia 13 - Soja Saudavel Vaso 1,13,1,20357,7199,20327,8208,6355,20355,1
dia 13 - Soja Saudavel Vaso 1,13,1,20357,7199,20358,8209,6376,20356,1
dia 13 - Soja Saudavel Vaso 1,13,1,20357,7178,20356,8209,6368,20359,1
dia 13 - Soja Saudavel Vaso 1,13,1,20358,7200,20357,8208,6355,20357,1
dia 13 - Soja Saudavel Vaso 1,13,1,20358,7198,20358,8208,6355,20327,1
dia 13 - Soja Saudavel Vaso 1,13,1,20357,7199,20357,8195,6362,20358,1
dia 13 - Soja Saudavel Vaso 1,13,1,20329,7198,20359,8205,6363,20357,1
dia 13 - Soja Saudavel Vaso 1,13,1,20362,7200,20361,8177,6360,20363,1
dia 13 - Soja Saudavel Vaso 1,13,1,20364,7199,20364,8174,6359,20365,1
dia 13 - Soja Saudavel Vaso 1,13,1,20364,7196,20363,8166,6371,20364,1
dia 13 - Soja Saudavel Vaso 1,13,1,20366,7197,20366,8157,6364,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20367,7200,20366,8162,6363,20367,1
dia 13 - Soja Saudavel Vaso 1,13,1,20333,7199,20362,8178,6368,20363,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7197,20360,8172,6363,20363,1
dia 13 - Soja Saudavel Vaso 1,13,1,20362,7199,20362,8166,6406,20358,1
dia 13 - Soja Saudavel Vaso 1,13,1,20360,7198,20360,8203,6365,20330,1
dia 13 - Soja Saudavel Vaso 1,13,1,20358,7194,20358,8210,6396,20356,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7200,20354,8234,6373,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20349,8237,6354,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20348,8238,6359,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20348,8225,6391,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20345,8238,6360,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20324,7177,20354,8224,6405,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7198,20351,8226,6353,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20348,8238,6352,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20371,7194,20372,8224,6354,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7198,20334,8230,6371,20315,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7199,20346,8236,6402,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7199,20346,8242,6398,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20316,7198,20346,8243,6358,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7199,20345,8243,6409,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20314,7199,20343,8248,6370,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7198,20342,8246,6393,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7200,20346,8228,6357,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20337,7198,20343,8200,6404,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7195,20349,8223,6422,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7199,20352,8222,6363,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20334,7199,20362,8218,6360,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7198,20361,8216,6370,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7198,20361,8217,6368,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7198,20356,8221,6367,20362,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7198,20355,8212,6362,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20365,7198,20336,8182,6391,20365,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7193,20355,8203,6431,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20361,7198,20332,8206,6363,20359,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7199,20357,8207,6371,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7199,20352,8205,6354,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7199,20351,8216,6375,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20350,8219,6359,20323,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7200,20350,8218,6359,20337,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7199,20350,8214,6377,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7198,20351,8228,6365,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7199,20351,8227,6358,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7199,20352,8206,6401,20355,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7198,20353,8212,6401,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7199,20354,8217,6362,20355,1
dia 13 - Soja Saudavel Vaso 1,13,1,20355,7198,20356,8220,6369,20355,1
dia 13 - Soja Saudavel Vaso 1,13,1,20325,7199,20354,8219,6446,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20356,7198,20356,8216,6429,20356,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7198,20352,8215,6365,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7198,20352,8229,6355,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20321,7193,20351,8229,6360,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20353,8227,6413,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7199,20353,8225,6350,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7199,20354,8226,6379,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7198,20354,8229,6372,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7191,20353,8233,6351,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7193,20325,8232,6359,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20355,7194,20355,8226,6356,20355,1
dia 13 - Soja Saudavel Vaso 1,13,1,20355,7175,20354,8226,6368,20355,1
dia 13 - Soja Saudavel Vaso 1,13,1,20355,7199,20355,8225,6352,20356,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7199,20354,8227,6350,20356,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7193,20354,8229,6359,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20324,7198,20354,8228,6353,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7199,20352,8233,6358,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7199,20354,8230,6350,20355,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7199,20353,8231,6356,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7198,20351,8235,6348,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7198,20321,8235,6352,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7199,20352,8235,6351,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7190,20353,8237,6410,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7198,20353,8239,6353,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7199,20323,8237,6358,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7198,20352,8238,6363,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7193,20350,8239,6385,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7199,20353,8239,6438,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7199,20351,8241,6365,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7198,20353,8241,6357,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7200,20323,8241,6363,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20353,8241,6414,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7198,20353,8242,6377,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7198,20351,8243,6424,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7198,20352,8242,6444,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7198,20321,8239,6406,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7167,20350,8239,6369,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7198,20352,8240,6356,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7200,20353,8241,6351,20320,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7199,20330,8241,6378,20341,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7199,20321,8244,6362,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7199,20350,8245,6366,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7198,20351,8245,6347,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7200,20352,8245,6356,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20354,7199,20353,8221,6356,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7181,20350,8250,6366,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20350,8249,6386,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20317,7199,20348,8261,6358,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7200,20348,8257,6358,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7198,20349,8257,6357,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7198,20348,8255,6385,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20331,7199,20345,8261,6358,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20348,8262,6363,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7199,20350,8259,6436,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7216,20352,8259,6457,20368,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7215,20347,8260,6458,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7231,20349,8258,6458,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20315,7225,20344,8266,6448,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7227,20345,8264,6437,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7225,20348,8268,6468,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7222,20347,8266,6458,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7228,20348,8262,6447,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7223,20318,8264,6458,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7221,20343,8255,6468,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7232,20345,8270,6468,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7214,20346,8271,6457,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7198,20349,8270,6444,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20344,8270,6363,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7199,20317,8272,6364,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20348,8273,6367,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7178,20344,8275,6367,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20350,8274,6367,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7199,20348,8275,6368,20319,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7199,20344,8279,6415,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20314,7199,20344,8279,6415,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7198,20344,8280,6359,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7200,20347,8282,6396,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7200,20347,8279,6358,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20347,8277,6364,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7199,20344,8280,6370,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20345,8279,6418,20342,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7200,20343,8283,6361,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20313,7198,20343,8284,6405,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7198,20352,8278,6368,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20350,8279,6359,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7198,20350,8280,6377,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20349,8280,6372,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7198,20335,8280,6372,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7199,20347,8281,6370,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7200,20343,8284,6414,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7199,20346,8286,6411,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7198,20318,8287,6371,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7200,20343,8289,6367,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7175,20343,8290,6378,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7199,20331,8290,6373,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7199,20344,8290,6422,20336,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7198,20313,8293,6369,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20344,8293,6430,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7197,20343,8293,6516,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7212,20344,8291,6456,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7199,20346,8277,6369,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7208,20311,8294,6383,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20317,7199,20343,8295,6377,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20343,8297,6379,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7199,20346,8299,6418,20342,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7199,20343,8302,6416,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7199,20344,8288,6365,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7199,20343,8303,6370,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20315,7199,20343,8304,6368,20339,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7200,20344,8304,6472,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20343,8305,6445,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7210,20343,8304,6378,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7199,20344,8303,6444,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20336,7199,20335,8304,6379,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7199,20313,8302,6422,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7198,20343,8305,6376,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20342,8305,6416,20341,1
dia 13 - Soja Saudavel Vaso 1,13,1,20340,7199,20340,8310,6405,20341,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7200,20342,8309,6435,20341,1
dia 13 - Soja Saudavel Vaso 1,13,1,20341,7199,20342,8310,6453,20342,1
dia 13 - Soja Saudavel Vaso 1,13,1,20341,7199,20341,8309,6380,20332,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7199,20343,8298,6455,20342,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20344,8305,6438,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7199,20344,8283,6388,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7199,20345,8294,6414,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20313,7199,20345,8295,6455,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20343,8289,6431,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20339,7198,20339,8329,6396,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20341,7199,20340,8321,6453,20312,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7198,20342,8301,6423,20342,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7198,20344,8309,6455,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20322,7199,20345,8309,6423,20344,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7198,20345,8308,6468,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7206,20345,8308,6448,20315,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7213,20346,8293,6457,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7198,20345,8315,6461,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7199,20347,8310,6376,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7199,20347,8310,6389,20317,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7198,20346,8298,6456,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7199,20347,8309,6380,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20317,7209,20345,8312,6455,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7198,20345,8310,6379,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7199,20345,8311,6415,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7199,20345,8313,6425,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7193,20346,8312,6511,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20348,8311,6466,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20349,8313,6445,20317,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7201,20348,8304,6445,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7198,20346,8313,6434,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20345,7199,20345,8313,6424,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7210,20347,8303,6415,20347,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7199,20351,8273,6374,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7197,20345,8310,6387,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20349,8289,6432,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20347,7198,20347,8296,6417,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7200,20343,8310,6429,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7204,20342,8308,6423,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20341,7215,20341,8315,6466,20341,1
dia 13 - Soja Saudavel Vaso 1,13,1,20338,7209,20339,8322,6457,20340,1
dia 13 - Soja Saudavel Vaso 1,13,1,20340,7212,20339,8325,6467,20341,1
dia 13 - Soja Saudavel Vaso 1,13,1,20339,7199,20340,8325,6456,20340,1
dia 13 - Soja Saudavel Vaso 1,13,1,20321,7213,20339,8326,6417,20340,1
dia 13 - Soja Saudavel Vaso 1,13,1,20357,7199,20357,8278,6388,20357,1
dia 13 - Soja Saudavel Vaso 1,13,1,20359,7212,20356,8287,6433,20336,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7225,20352,8320,6448,20324,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7229,20352,8306,6456,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20352,7199,20352,8319,6434,20353,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7199,20350,8323,6467,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7198,20342,8329,6475,20342,1
dia 13 - Soja Saudavel Vaso 1,13,1,20340,7209,20340,8331,6447,20336,1
dia 13 - Soja Saudavel Vaso 1,13,1,20339,7199,20339,8324,6388,20339,1
dia 13 - Soja Saudavel Vaso 1,13,1,20338,7199,20339,8332,6447,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20284,7199,20336,8331,6397,20340,1
dia 13 - Soja Saudavel Vaso 1,13,1,20323,7209,20350,8325,6455,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20350,7203,20351,8325,6456,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20351,7199,20351,8324,6434,20323,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7199,20349,8313,6446,20352,1
dia 13 - Soja Saudavel Vaso 1,13,1,20349,7199,20349,8327,6457,20350,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7199,20314,8328,6425,20343,1
dia 13 - Soja Saudavel Vaso 1,13,1,20341,7199,20345,8330,6456,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20348,8327,6389,20348,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20336,8334,6496,20349,1
dia 13 - Soja Saudavel Vaso 1,13,1,20333,7203,20324,8334,6394,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20338,7199,20338,8334,6467,20339,1
dia 13 - Soja Saudavel Vaso 1,13,1,20337,7198,20337,8337,6446,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20334,7198,20338,8337,6416,20329,1
dia 13 - Soja Saudavel Vaso 1,13,1,20337,7213,20336,8337,6400,20337,1
dia 13 - Soja Saudavel Vaso 1,13,1,20348,7199,20348,8328,6430,20351,1
dia 13 - Soja Saudavel Vaso 1,13,1,20353,7202,20355,8309,6467,20354,1
dia 13 - Soja Saudavel Vaso 1,13,1,20315,7198,20347,8328,6388,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20346,7198,20346,8329,6426,20345,1
dia 13 - Soja Saudavel Vaso 1,13,1,20344,7210,20344,8335,6456,20346,1
dia 13 - Soja Saudavel Vaso 1,13,1,20343,7199,20343,8335,6430,20338,1
dia 13 - Soja Saudavel Vaso 1,13,1,20336,7198,20335,8339,6456,20333,1
dia 13 - Soja Saudavel Vaso 1,13,1,20334,7212,20295,8336,6467,20332,1
dia 13 - Soja Saudavel Vaso 1,13,1,20334,7199,20304,8341,6445,20334,1
dia 13 - Soja Saudavel Vaso 1,13,1,20335,7213,20334,8340,6466,20335,1
dia 13 - Soja Saudavel Vaso 1,13,1,20342,7226,20343,8335,6458,20343,1
